AdjClose_Lag1,Diff_HighLow_Lag1,Diff_OpenClose_Lag1,Volume_Lag1,AdjClose_Lag2,Diff_HighLow_Lag2,Diff_OpenClose_Lag2,Volume_Lag2,AdjClose_Lag3,Diff_HighLow_Lag3,Diff_OpenClose_Lag3,Volume_Lag3,AdjClose_Lag4,Diff_HighLow_Lag4,Diff_OpenClose_Lag4,Volume_Lag4,AdjClose_Lag5,Diff_HighLow_Lag5,Diff_OpenClose_Lag5,Volume_Lag5,AdjClose_Lag6,Diff_HighLow_Lag6,Diff_OpenClose_Lag6,Volume_Lag6,AdjClose_Lag7,Diff_HighLow_Lag7,Diff_OpenClose_Lag7,Volume_Lag7
94.39044189453124,1.9199981689452983,-1.5800018310546733,4520000.0,92.68529510498048,2.4200057983398295,1.840003967285142,3345600.0,94.09162139892578,1.3899993896484517,1.0499954223632955,2937200.0,95.08484649658205,0.8399963378906108,-0.5900039672851562,2443600.0,94.1970672607422,0.7399978637695312,0.6100006103515483,3618100.0,94.60139465332033,0.540000915527358,-0.04000091552732954,552400.0,94.46078491210938,0.410003662109375,0.04000091552735796,1820300.0
93.65211486816406,1.209999084472642,0.6800003051757955,3000500.0,94.39044189453124,1.9199981689452983,-1.5800018310546733,4520000.0,92.68529510498048,2.4200057983398295,1.840003967285142,3345600.0,94.09162139892578,1.3899993896484517,1.0499954223632955,2937200.0,95.08484649658205,0.8399963378906108,-0.5900039672851562,2443600.0,94.1970672607422,0.7399978637695312,0.6100006103515483,3618100.0,94.60139465332033,0.540000915527358,-0.04000091552732954,552400.0
93.0896224975586,1.1300048828125,0.02999877929686079,3149600.0,93.65211486816406,1.209999084472642,0.6800003051757955,3000500.0,94.39044189453124,1.9199981689452983,-1.5800018310546733,4520000.0,92.68529510498048,2.4200057983398295,1.840003967285142,3345600.0,94.09162139892578,1.3899993896484517,1.0499954223632955,2937200.0,95.08484649658205,0.8399963378906108,-0.5900039672851562,2443600.0,94.1970672607422,0.7399978637695312,0.6100006103515483,3618100.0
92.28976440429688,2.2699966430664062,0.5500030517577983,4179800.0,93.0896224975586,1.1300048828125,0.02999877929686079,3149600.0,93.65211486816406,1.209999084472642,0.6800003051757955,3000500.0,94.39044189453124,1.9199981689452983,-1.5800018310546733,4520000.0,92.68529510498048,2.4200057983398295,1.840003967285142,3345600.0,94.09162139892578,1.3899993896484517,1.0499954223632955,2937200.0,95.08484649658205,0.8399963378906108,-0.5900039672851562,2443600.0
92.56226348876952,1.1399993896484375,-0.12999725341798296,3684900.0,92.28976440429688,2.2699966430664062,0.5500030517577983,4179800.0,93.0896224975586,1.1300048828125,0.02999877929686079,3149600.0,93.65211486816406,1.209999084472642,0.6800003051757955,3000500.0,94.39044189453124,1.9199981689452983,-1.5800018310546733,4520000.0,92.68529510498048,2.4200057983398295,1.840003967285142,3345600.0,94.09162139892578,1.3899993896484517,1.0499954223632955,2937200.0
90.74281311035156,1.3600006103515625,0.9300003051758097,5100700.0,92.56226348876952,1.1399993896484375,-0.12999725341798296,3684900.0,92.28976440429688,2.2699966430664062,0.5500030517577983,4179800.0,93.0896224975586,1.1300048828125,0.02999877929686079,3149600.0,93.65211486816406,1.209999084472642,0.6800003051757955,3000500.0,94.39044189453124,1.9199981689452983,-1.5800018310546733,4520000.0,92.68529510498048,2.4200057983398295,1.840003967285142,3345600.0
91.06805419921876,1.5400009155273438,-0.25,7237800.0,90.74281311035156,1.3600006103515625,0.9300003051758097,5100700.0,92.56226348876952,1.1399993896484375,-0.12999725341798296,3684900.0,92.28976440429688,2.2699966430664062,0.5500030517577983,4179800.0,93.0896224975586,1.1300048828125,0.02999877929686079,3149600.0,93.65211486816406,1.209999084472642,0.6800003051757955,3000500.0,94.39044189453124,1.9199981689452983,-1.5800018310546733,4520000.0
92.0436553955078,0.8300018310546733,-0.2799987792968892,2918000.0,91.06805419921876,1.5400009155273438,-0.25,7237800.0,90.74281311035156,1.3600006103515625,0.9300003051758097,5100700.0,92.56226348876952,1.1399993896484375,-0.12999725341798296,3684900.0,92.28976440429688,2.2699966430664062,0.5500030517577983,4179800.0,93.0896224975586,1.1300048828125,0.02999877929686079,3149600.0,93.65211486816406,1.209999084472642,0.6800003051757955,3000500.0
93.3796615600586,1.720001220703125,-0.7799987792968608,5972400.0,92.0436553955078,0.8300018310546733,-0.2799987792968892,2918000.0,91.06805419921876,1.5400009155273438,-0.25,7237800.0,90.74281311035156,1.3600006103515625,0.9300003051758097,5100700.0,92.56226348876952,1.1399993896484375,-0.12999725341798296,3684900.0,92.28976440429688,2.2699966430664062,0.5500030517577983,4179800.0,93.0896224975586,1.1300048828125,0.02999877929686079,3149600.0
92.00848388671876,1.7900009155273438,1.7600021362304545,4939900.0,93.3796615600586,1.720001220703125,-0.7799987792968608,5972400.0,92.0436553955078,0.8300018310546733,-0.2799987792968892,2918000.0,91.06805419921876,1.5400009155273438,-0.25,7237800.0,90.74281311035156,1.3600006103515625,0.9300003051758097,5100700.0,92.56226348876952,1.1399993896484375,-0.12999725341798296,3684900.0,92.28976440429688,2.2699966430664062,0.5500030517577983,4179800.0
90.44397735595705,1.4599990844726562,1.2699966430664205,4207700.0,92.00848388671876,1.7900009155273438,1.7600021362304545,4939900.0,93.3796615600586,1.720001220703125,-0.7799987792968608,5972400.0,92.0436553955078,0.8300018310546733,-0.2799987792968892,2918000.0,91.06805419921876,1.5400009155273438,-0.25,7237800.0,90.74281311035156,1.3600006103515625,0.9300003051758097,5100700.0,92.56226348876952,1.1399993896484375,-0.12999725341798296,3684900.0
